Indeks;pierwsza;druga;trzecia;czwarta;Liczba
162;0.87868196079025085;-0.031276781407327869;0.019684962207039369;0.021702638109138302;1
163;0.87238022975218465;0.083906520299426565;0.13480094571872842;0.12487338189644552;1
164;0.86326235422054942;0.31632071881284124;0.36690473255489708;0.35763913098409056;1
165;0.86162053824089901;0.20815533894165425;0.2591993603499903;0.25203184252538863;1
166;0.85387146600892683;-0.038419989883711488;0.0099836623181707215;0.019002430507070775;1
167;0.85628557128196636;0.078939933463490736;0.12821124240177137;0.11861278975536374;1
168;0.8505186459046975;0.30583030008181711;0.35537836159981101;0.35452005461272723;1
169;0.85335909974648461;0.1948824348145938;0.24317015012497448;0.24250631792363517;1
170;0.85422488653302009;-0.033247708562853612;0.021771826254066626;0.016829548766348845;1
171;0.85445489036616018;0.072305351349823424;0.12510338572958563;0.13524412383624226;1
172;0.86004791040617679;0.30802188132116831;0.35614504104361139;0.36033559868643222;1
173;0.84239932359986569;0.19049927233589137;0.24198834181160422;0.24251005782336102;1
174;0.84947334393132101;-0.042747053866526073;0.0021111733952453166;0.0016305962804729105;1
175;0.84783152795167049;0.069290992170784063;0.1172982150017256;0.12347839929870148;1
176;0.84098751145335526;0.30108436732970673;0.34949175943131477;0.35307645331854709;1
177;0.86207493605759045;0.20343558548762486;0.25736680948432122;0.26020726332610833;1
178;0.86446286203254896;-0.041598904650688495;0.0043027546345965218;-0.00096489412927066719;1
179;0.86545206551003773;0.076303304156762744;0.1301672099583937;0.11853799176084664;1
180;0.86000303160946656;0.30522069642650268;0.35772701862764816;0.36060487146669379;1
181;0.86705461254256677;0.20913519266982833;0.26039238836253814;0.25794088409223997;1
182;0.86982774818928843;-0.035641244387401003;0.012713789118045091;0.02432056791723701;1
183;0.86527629022292252;0.079878648294680415;0.13213065731446771;0.13214374696350822;1
184;0.87505799795589712;0.3118103997434597;0.36402874966571436;0.3639296423229792;1
185;0.87061873698130687;0.20655466185898819;0.25143532851911471;0.24690444000124101;1
186;0.87339187262802853;-0.039549439600919792;0.014770733967265505;0.017128740744417271;1
187;0.87353959866719977;0.078749198577472104;0.12840197728778999;0.14041266525737428;1
188;0.86583914513166371;0.30678771441163605;0.35593560665896345;0.34738806583552118;1
189;0.86536417786648012;0.19585854864304203;0.25018246211095319;0.23834006962903237;1
190;0.86668249251984408;-0.041714841542190011;0.011494581807416263;0.014783823616305997;1
191;0.86447595168158953;0.067765113082635095;0.12021533678789274;0.13193057267913447;1
192;0.8692200144838369;0.3029019585964724;0.35056885055236109;0.34853247515163288;1
193;0.87052336953829756;0.19701417765833132;0.24876130021512816;0.24892398585320286;1
194;0.87222315396369876;-0.038767800558216034;0.012040607167391136;0.012498744883808411;1
195;0.88546800884281529;0.089793122467922815;0.13812571657501377;0.13469435857654152;1
196;0.88213949808680403;0.31317920304312274;0.36562194694892869;0.37171237365248405;1
197;0.88167949042052385;0.20580668191381712;0.25689184221913758;0.25405512827707633;1
198;0.89778910848964555;-0.02518822465363544;0.024576751048458099;0.025072287762133928;1
199;0.88851415716952442;0.091636893032769465;0.1378975826917366;0.12635438218788422;1
200;0.89394262162160343;0.31625340061777579;0.36315361312986422;0.36243368243263707;1
0;0.89417449540460647;0.21151937874506108;0.26032694011733565;0.26128248449729169;1
1;0.88687795103946276;-0.026543938304257986;0.025266762547878401;0.029251625705777225;1
2;0.890903953094346;0.087749267267742889;0.14184130695265101;0.13280757916484753;1
3;0.88662550780796756;0.31530533603727151;0.36866809527563782;0.36097325158969057;1
4;0.88541378029679041;0.21976585764057202;0.26583581241352056;0.28061402618023773;1
5;0.89595094777438766;-0.025938074548669428;0.025640752520463932;0.026585077201242396;1
6;0.89602761571876777;0.088040979446359593;0.14125414269569173;0.13978997195301937;1
7;0.88901530373278903;0.32047761735812935;0.37501096521068844;0.37458648659180382;1
8;0.89602574576890481;0.21558090984733994;0.26783291886712723;0.26328333085062428;1
9;0.89569663459302951;-0.026701014092743908;0.018041276277525962;0.021165962498478068;1
10;0.90866099699270697;0.094309051386893078;0.1422339964238658;0.15437184098412918;1
11;0.89473735031334767;0.31396645193541528;0.36253465972523513;0.37225652906259599;1
12;0.8944605977336344;0.21846811243570025;0.2721525030504901;0.26688485428662295;1
13;0.89942157471998141;-0.032221106088106334;0.016534096688006279;0.021293119089157146;1
14;0.89433531109281816;0.078522934644057865;0.13104795634383262;0.13238871039555175;1
15;0.89891855820685385;0.31619543217202506;0.3635406927514902;0.35943241290263817;1
16;0.89688405275598859;0.20676596619349899;0.25639256560573592;0.26886700114132622;1
17;0.9018375499428839;-0.020021553182366345;0.02775753576529803;0.026405562014401342;1
18;0.8972935717759698;0.088377570421686577;0.13819864461966794;0.12869368946640669;1
19;0.90155144761385597;0.3266110529085321;0.37446493985071355;0.36768263169787496;1
20;0.91182682211064348;0.2250727753515607;0.27629631194673782;0.28533377963426715;1
21;0.91580794536881638;-0.017081991997844079;0.036389224332572065;0.030497012314487038;1
22;0.90179828099576242;0.093665788634045968;0.14434703976897406;0.14226204567180972;1
23;0.90301935825625423;0.32498793642751089;0.37241173490121898;0.37835630551546601;1
24;0.90943141633623314;0.2245043105932307;0.27688347620369708;0.27653753547905546;1
25;0.90453962749481442;-0.012990541697758382;0.032458589720698143;0.032931687036018835;1
26;0.90951930397979075;0.10110070928904631;0.15203253370560671;0.15025421138596251;1
27;0.90117184779168169;0.32646893671894955;0.37633862961336706;0.3766546511402018;1
28;0.90592713029310667;0.21694597324727713;0.26576849421845511;0.25844016070564169;1
29;0.90380286724882086;-0.019984154185107791;0.032955996384236901;0.029490979288231963;1
30;0.90963150097156642;0.099507512005831952;0.1540819987553754;0.16310450684400132;1
31;0.89421189440186499;0.3223251278227019;0.37499974551151088;0.36663919967436132;1
32;0.89692145175324711;0.21395405346659288;0.26032694011733565;0.25446838719678333;1
33;0.90570460625941829;-0.023843730702190459;0.02573798991333617;0.028597143253752545;1
34;0.90043134764596233;0.086919009528603014;0.13402491652561344;0.15593885896926257;1
35;0.89718137478419413;0.31403377013048067;0.36369776853997615;0.36933192747697713;1
36;0.87529548158848891;0.20755134513592863;0.25787730579690044;0.25251989943961273;1
37;0.91335083124892946;-0.020791972525892537;0.030842953039128655;0.027976319899260565;1
38;0.92602348146999014;0.10754455651669499;0.15447842812631607;0.15810052101080693;1
39;0.91132193564765296;0.32261684000131863;0.3717011539533065;0.37111959954593599;1
40;0.91018874603071886;0.21311631592800132;0.26353203418239368;0.27586061362867564;1
41;0.91283846498648735;-0.017923469436161521;0.030581160058318783;0.037483145002384734;1
42;0.90691446382073249;0.099649628195414452;0.14887605833698483;0.13896719401333121;1
43;0.91619128509071657;0.33339897091095944;0.38246084546459219;0.38851761307061483;1
44;0.91515907276638053;0.22739899298104269;0.27503222583939874;0.26124134560030732;1
45;0.91655218541426164;-0.019288532836098705;0.03445569617430487;0.020395543154951876;1
46;0.91605851865044874;0.10076785821344518;0.15867833551845156;0.15075535794922712;1
47;0.90238170535299589;0.32866799775775246;0.37457713684248922;0.37579073430352927;1
48;0.90767553341494411;0.22826664971744112;0.27518182182843293;0.27141013295490785;1
49;0.9063665685108947;-0.020590017940696349;0.027499482684214014;0.027213380355186084;1
50;0.91615201614359509;0.1050425636000978;0.15286279144474657;0.16633578020714029;1
51;0.90459198609097635;0.32721317676439476;0.37266978798230299;0.38350240753824288;1
52;0.90721926564838973;0.21569684673884146;0.26453806720864875;0.25177939929389337;1
53;0.91436434407463629;-0.016236774659800782;0.03185646586483544;0.028032418395148397;1
54;0.90403100113209811;0.092614876811080632;0.14434703976897406;0.14195911379401546;1
55;0.89743755791541513;0.31667413933693456;0.36629699884944555;0.35599918495430299;1
56;0.89637916629299819;0.21237581578228196;0.26446700911385751;0.27267421906224693;1
57;0.88629265673236635;-0.03499611168469096;0.017618667608504314;0.019296012635550416;1
58;0.88000962519292947;0.08044524310314749;0.13301888349935836;0.12797936861876835;1
59;0.89376684633448822;0.31880962208039793;0.36516006933278555;0.36494876499827472;1
60;0.89087590384640203;0.20768598152605941;0.25875244233275058;0.26023157267432634;1
61;0.89532077467058113;-0.02573611996347324;0.023101360606608185;0.0247188672380406;1
62;0.88703689677781161;0.084155223631195944;0.13271595162156408;0.15379589642634747;1
63;0.89976190559503422;0.32011110718499558;0.37628253111747922;0.38755271894134419;1
64;0.89851651898632445;0.21789216787791851;0.26640801707157641;0.25294998790808609;1
65;0.89688592270585155;-0.024449594457779018;0.026422391563167689;0.022306631914863932;1
66;0.90117745764127044;0.095393622307391124;0.149672656978592;0.14422175312815791;1
67;0.90878254373379719;0.32292351177883877;0.37344768712528092;0.37055861458705769;1
68;0.90354294421787396;0.21703199094097181;0.26498311527602553;0.25366804865545028;1
69;0.895995826571098;-0.028754219042238467;0.013616974901839145;0.017067032398940658;1
70;0.89434279089226987;0.090685088552539303;0.14069315773681343;0.13851840604622859;1
71;0.88557646593486505;0.32001386979212332;0.3740610306803212;0.36817255856196202;1
72;0.89963661895421809;0.21383437667536551;0.26346471598732829;0.28115257174076091;1
73;0.89575086313905439;-0.025616443172245873;0.02280964842799147;0.022512326399785974;1
74;0.90300813855707662;0.094110836701422756;0.14745489644115981;0.15989193297949161;1
75;0.91197454814981471;0.32652877511456324;0.37950632468116652;0.38840915597856501;1
76;0.90465556438631589;0.22115710033859021;0.27153541959572403;0.25622614006793532;1
77;0.90613095482816586;-0.019411949527051931;0.030973849529533588;0.027202160656008518;1
78;0.90108583009798704;0.099339216518168461;0.15065625060649196;0.14360092977366593;1
79;0.90545964282737479;0.32634925992772218;0.37288296226667678;0.36836703334770649;1
80;0.89013727365054562;0.20668368839953019;0.25508734060141242;0.27436465373833352;1
81;0.89724869297925947;-0.032759651648629491;0.018026316678622544;0.011128071634282442;1
82;0.88744641579779271;0.081597132218710913;0.1331086410927789;0.13615478941948803;1
83;0.88503044057489022;0.30687560205519365;0.35556348663624088;0.36040852673108642;1
84;0.89865676522604399;0.21501244508900993;0.26468392329795709;0.25942001443381574;1
85;0.88925091741551798;-0.0353027834622111;0.011739545239459784;0.0054658634493375199;1
86;0.89451482627965928;0.091201194714707334;0.14018827127382297;0.1329870943516886;1
87;0.89961417955586298;0.31754179607333299;0.36820434770963179;0.37021454381227903;1
88;0.90180389084535129;0.21594742002047376;0.26711485811976304;0.27301081003757394;1
89;0.90740813058454539;-0.012687609819964103;0.037634610941281878;0.031476866042661124;1
90;0.90189551838863469;0.091836977668102726;0.14728660095349633;0.14479021788648791;1
91;0.90584672244900077;0.33111763207818773;0.38197465850023099;0.38502828662639182;1
92;0.91421100818587619;0.22301209060261443;0.27227591974144333;0.26839951367559434;1
93;0.90366449095896428;-0.018589171587363763;0.030996288927888721;0.033780644273787991;1
94;0.90472849243097009;0.1021217019142048;0.15103024057907749;0.14335035649203362;1
95;0.90673868853361728;0.32998818236097943;0.37159643676098253;0.38498714772940745;1
96;0.90425913501537525;0.22281761581686996;0.26786657796465996;0.26400887139744023;1
97;0.90996435204716752;-0.017369964276734939;0.035218635718379354;0.038410640134396851;1
98;0.89200161366388453;0.093127243073522811;0.14186374635100615;0.14311474280930475;1
99;0.90033972010267893;0.32373880991907522;0.3725949899877859;0.36115650667625748;1
100;0.89909059359424326;0.20824696648493771;0.25986319255132961;0.27321650452249596;1
101;0.89782276758717827;-0.033028924428891077;0.014499591237140995;0.014396743994679974;1
102;0.89858383718138979;0.085516547131407272;0.1388980058684029;0.15126024441221758;1
103;0.89925514918218086;0.3135064442691351;0.36665228932340183;0.37192367798699488;1
104;0.89662225977517873;0.2115605176420455;0.25800820228730537;0.25260217723358153;1
105;0.90848709165545471;-0.021233280693543462;0.031089786421035104;0.033732025577351873;1
106;0.91152950008243794;0.10583542234197911;0.15326296071541309;0.16314564574098572;1
107;0.91453076961243684;0.33688829735518244;0.3874124727016246;0.38875322675334373;1
108;0.9068527554752559;0.21845315283679681;0.2710155735338301;0.26514206101437438;1
109;0.91863530956156303;-0.018061845726018169;0.032742822099863143;0.020907909417394052;1
110;0.91346302824070513;0.097566504048113054;0.14594397695191427;0.14606926359273043;1
111;0.8983575732479756;0.32242236521557416;0.37236311620478285;0.37410029962744268;1
112;0.8951038604864815;0.20387876360513871;0.25220013801305213;0.23980424037170472;1
113;0.90260048948695837;-0.026125069534962193;0.019671872557998873;0.019352111131438247;1
114;0.89225966674496848;0.084001887742435874;0.13609308107401141;0.13131161927450541;1
115;0.88657501916166848;0.31092965335802081;0.3593183459609996;0.36206530230964029;1
116;0.89682795426010076;0.20766354212770427;0.25702086875967961;0.2500403459213707;1
117;0.89800415272388223;-0.022949894667711045;0.028875765783328764;0.0258819760527816;1
118;0.89613046296122878;0.10507996259735634;0.15665878966648972;0.15703838948866403;1
119;0.89072256795764204;0.32063095324688945;0.37456217724358581;0.3775372674755037;1
120;0.88927522676373594;0.20547570078807892;0.26069719019019533;0.24616580980538458;1
121;0.89774796959266112;-0.016913696510180591;0.032226715937695112;0.029195527209889393;1
122;0.90169917365302732;0.098580016873819828;0.15114617747057899;0.16788409869364437;1
123;0.88977637332700055;0.31888815997464087;0.36728059247734551;0.37326630198857691;1
124;0.89919905068629302;0.21549863205337114;0.27140826300504495;0.27722941692833869;1
125;0.8999040217846167;-0.023447301331249799;0.026336373869473018;0.026536458504806276;1
126;0.89392766202270002;0.099417754412411422;0.14656854020613211;0.13329750602893459;1
127;0.89639038599217569;0.32255700160570494;0.37114390889415405;0.36962737955531971;1
128;0.90466491413563055;0.21110424987549115;0.26077946798416418;0.27368399198822785;1
129;0.90795789584424613;-0.027060044466426018;0.027136712410806053;0.025724900264295678;1
130;0.90902563721597784;0.10177389123970026;0.1521335109982048;0.14232188406742341;1
131;0.90032663045363837;0.32239992581721899;0.37038844914953128;0.3725220619431317;1
132;0.89803033202196325;0.20536724369602913;0.25398407018228508;0.24274754145595284;1
133;0.90953987342828291;-0.031192633663496123;0.025517335829510705;0.022949894667711045;1
134;0.90056411408623016;0.09540484200656868;0.14868906335069207;0.1536836994345718;1
135;0.90366262100910133;0.31684991462404971;0.36760970365322077;0.37854330050175877;1
136;0.89562183659851247;0.20781313811673849;0.25448147684582384;0.27308934793181688;1
137;0.90637591826020936;-0.030418474420244077;0.019331541682946041;0.02856348415621985;1
138;0.90097176315634842;0.092442841423691288;0.14053982184805336;0.13166690974846168;1
139;0.89482710790676823;0.31848425080424853;0.37148797966893271;0.35682570279371706;1
140;0.89611176346259946;0.20719605466197236;0.25970611676284372;0.25372788705106397;1
141;0.90192917748616741;-0.025526685578825346;0.029350733048512389;0.019505447020198314;1
142;0.89824911615592573;0.096956900392798639;0.14670691649598874;0.15801450331711225;1
143;0.89309553433369715;0.31980817530720129;0.36987608288708912;0.38234303862322772;1
144;0.90211804242232307;0.21085741649358469;0.25830365436564795;0.24976733324138323;1
145;0.900053617773651;-0.026450440811111604;0.021549302220378236;0.023005993163598873;1
146;0.89856513768276058;0.098355622890268515;0.14852824766248029;0.16030332194933569;1
147;0.9106618433460395;0.32989094496810717;0.37986161515512273;0.38763499673531299;1
148;0.90042947769609938;0.21257777036747813;0.26361431197636248;0.26271112619256842;1
149;0.89987971243639864;-0.025994173044557256;0.01828436975970656;0.024322437867099939;1
150;0.90592152044351792;0.10562972785705707;0.15250376107106448;0.1580444225149191;1
151;0.90570086635969249;0.33128966746557703;0.38046747891071131;0.37992332350059937;1
152;0.89237560363647006;0.20573001396943708;0.25157183485910839;0.26207534323917303;1
153;0.90167112440508335;-0.024834804129542115;0.024391626012028263;0.018585431687637911;1
154;0.90948564488225803;0.10977727665303059;0.16074276016712369;0.14779709726607557;1
155;0.89905880444657349;0.32458776715684434;0.37058292393527575;0.36710668714009326;1
156;0.90892278997351683;0.21071156040427635;0.25794088409223997;0.25501441255675822;1
157;0.92321107687614701;-0.0097517885351676922;0.045211647785864714;0.042962098100762749;1
158;0.91088436737972789;0.11549558333386335;0.16405631132423149;0.17004202083546288;1
159;0.9084796118560029;0.33170105643542114;0.38188490090681049;0.38404469299849192;1
160;0.90693503326922476;0.20980276477089352;0.25881976052781597;0.25588580919288251;1
161;0.91477199314475455;-0.015716928597906896;0.033012094880124729;0.02697028687300549;1
162;0.90664893094019683;0.10384579568782409;0.15698042104291327;0.14559055642782096;1
163;0.90416563752222889;0.32919158371937224;0.38039268091619421;0.37467250428549853;1
164;0.92088111934693917;0.22348331796807219;0.27052564666974305;0.26896049863447263;1
165;0.91423905743382017;-0.014422923292760962;0.042350624495585409;0.041544676104663593;1
166;0.90743243993276346;0.098950266946679508;0.14882369974082285;0.15130138330920198;1
167;0.90551387137339967;0.32608372704718647;0.37554577087148572;0.38420176878697782;1
168;0.90655917334677627;0.21095839378618281;0.26024466232336685;0.26018295397789026;1
169;0.91748529039586246;-0.014318206100437013;0.033531940942018612;0.03985050152885114;1
170;0.91015134703346023;0.095973306764898694;0.14816921728879817;0.15267766640831673;1
171;0.90298195925899571;0.32542924459516182;0.376727579184856;0.3743059941123647;1
172;0.90367945055786769;0.19837363120867971;0.25545011087482034;0.26168265376795824;1
173;0.89461019372266859;-0.030167901138611772;0.017764523697812673;0.019479267722117326;1
174;0.90124664578619884;0.091515346291679178;0.1438496331054353;0.12775871453494289;1
175;0.90527264784108208;0.32741887124931679;0.37460331614057019;0.37523348924437683;1
176;0.89951694216299072;0.21230101778776483;0.25595499733781085;0.26310007576405736;1
177;0.90107087049908363;-0.027415334940382272;0.021152872849437572;0.020470341149468982;1
178;0.90059590323389993;0.10165047454874704;0.15030096013253569;0.15148089849604304;1
179;0.90404222083127561;0.32454288836013406;0.37889298112612624;0.36843061164304602;1
180;0.90778025060726797;0.20318688215585548;0.25908903330807759;0.24738875701573926;1
181;0.91306659886976449;-0.016745401022517103;0.032439890222068869;0.030066923846013678;1
182;0.9109834747224631;0.11371913096408208;0.16381695774177674;0.16627220191180075;1
183;0.90882181268091866;0.32899710893362777;0.38037024151783905;0.37306060750365488;1
184;0.90443117040276455;0.21105189127932919;0.2648596985850723;0.26087109552744764;1
185;0.90890970032447627;-0.024460814156956584;0.019522276568964662;0.023466000829879076;1
186;0.90928930014665066;0.11128819614227614;0.15585845112515667;0.1476026224803311;1
187;0.9167186109520622;0.33206008680910326;0.38406152254725823;0.38264223060129615;1
188;0.9075034980275547;0.20699410007677618;0.25771649010868869;0.25664874873695698;1
189;0.91894572123880902;-0.021079944804783396;0.031239382410069315;0.03435284893184385;1
190;0.9088779111768065;0.10096233299918966;0.15317320312199256;0.14481265728484305;1
191;0.91325920370564606;0.32739269195123583;0.37759149602152858;0.37700246181470637;1
192;0.91107136236602071;0.21224865919160288;0.26496441577739627;0.25890016837192187;1
193;0.91086566788109868;-0.019583984914441275;0.023879259749586088;0.021061245306154119;1
194;0.91516468261596928;0.1022638181037873;0.15470656200959323;0.16217327181226335;1
195;0.90373554905375553;0.31715658640156985;0.36805475172059759;0.37556634031997793;1
196;0.90900319781762273;0.20792533510851416;0.25817275787524302;0.25939757503546063;1
197;0.90634786901226538;-0.026633695897678514;0.023408032384128318;0.029371302497004592;1
198;0.90782325945411535;0.10589152083786695;0.15775084038643944;0.15880362215926772;1
199;0.90550452162408501;0.31815139972864737;0.3703286107539176;0.36988917253612957;1
200;0.89348448390518609;0.20381892520952502;0.25113800649090923;0.25785673634840822;1
0;0.90269211703024188;-0.018377867252852939;0.031875165363464714;0.02631767437084374;1
1;0.90095680355744501;0.10369432974892695;0.15261221816311427;0.14586917895739718;1
2;0.89492808519936629;0.32335547019717503;0.37976811766197638;0.37427794486442079;1
3;0.90054728453746391;0.22240435689716292;0.27243299552992928;0.26864073720791198;1
4;0.89360977054600232;-0.029130078964686928;0.017240937736192931;0.019357720981027029;1
5;0.89006060570616563;0.10055655387893436;0.15204749330451012;0.14400296899419537;1
6;0.89750861601020648;0.3234676671889507;0.36619228165712164;0.36964420910408607;1
7;0.89680177496201974;0.21121457691740389;0.25992677084666915;0.24789177352886679;2
8;0.8941427062569367;-0.022020529585836002;0.027619159475441385;0.031093526320760959;2
9;0.89426051309830112;0.094920524992070418;0.14782888641374534;0.16091479555451305;2
10;0.90797659534287545;0.32690463503701173;0.37358606341513756;0.38578187642115169;2
11;0.90200023558095865;0.20420600483115106;0.25376341609845965;0.26088044527676224;2
12;0.90149160921824234;-0.026044661690856303;0.021489463824764549;0.025120906458570045;2
13;0.90867034674202152;0.095388012457802332;0.14675553519242487;0.15916826238253862;2
14;0.90679291707964216;0.3178091989037316;0.36680936511188778;0.36121447512200822;2
15;0.89862871597810012;0.20630034867763003;0.255304254785512;0.27105671243081453;2
16;0.90100168235415523;-0.03539441100549455;0.015176513087520804;0.026291495072762752;2
17;0.90041077819747017;0.095406711956431606;0.14267156469179088;0.12652641757527355;2
18;0.89806212116963302;0.32841555452625726;0.37452103834660139;0.36960307020710165;2
19;0.892530809475093;0.20486048728317574;0.25806056088346735;0.24614524035689236;2
20;0.8992345797336887;-0.020876120269724279;0.027207770505597303;0.02650092945741065;2
21;0.89607062456561504;0.098540747926698355;0.14794482330524686;0.15102650067935161;2
22;0.89511321023579615;0.32788074886545993;0.37758027632235103;0.38063203449864896;2
23;0.8965661612792909;0.20659580075597259;0.26314308461090469;0.24825828370200062;2
24;0.90119802708976271;-0.021691418409960736;0.024960090770358268;0.025599613623479525;2
25;0.90394124353867755;0.11045232855354749;0.16024535350358493;0.15148276844590597;2
26;0.90099046265497773;0.3300947695031663;0.38067317339563334;0.38172782511832454;2
27;0.90247333289627929;0.21032448078265031;0.25989685164886234;0.25815031847688791;2
28;0.91337701054701048;-0.012221992304095118;0.035357012008236002;0.039717735088583277;2
29;0.90326806158802364;0.096405265183234973;0.14792238390689172;0.13247285813938348;2
30;0.89777788879046805;0.32674007944907407;0.37740824093496167;0.37023511326077119;2
31;0.90401791148305755;0.19775467780405065;0.2510893877944731;0.27246291472773609;2
32;0.91075160093946006;-0.019290402785961634;0.02494139127172899;0.025248063049249127;2
33;0.91666999225562606;0.097661871491122362;0.15154634674124551;0.14483696663306111;2
34;0.91766667553256653;0.32472427349683808;0.37433404336030862;0.37817492037876199;2
35;0.91375100051959601;0.21097896323467499;0.26439595101906621;0.27193184896666467;2
36;0.91290204328182689;-0.030424084269832858;0.022895666121686142;0.021687678510234881;2
37;0.92816270411317936;0.10318570338621064;0.15333775870993019;0.15501323378711337;2
38;0.92413857200815908;0.3252403796590061;0.37537747538382227;0.37871346593928518;2
39;0.96616569517745798;0.2062105910842095;0.25466847183211661;0.26411545853962709;2
40;0.98175546718468587;-0.016515397189377001;0.035861898471226464;0.038139497404272339;2
41;1.0108874160992356;0.12568494013695611;0.17052633784996116;0.18658172737305795;2
42;1.0337400733740745;0.35489778448503861;0.40268622318201763;0.40183726594424851;2
43;1.0454740087639456;0.24636589444071785;0.29106517596414039;0.27705551159108643;2
44;1.0419547631219157;0.0081455016029128424;0.06227307033521659;0.058922120180850239;2
45;1.0506481600346662;0.1523766044803854;0.20722971375950505;0.20082326552911492;2
46;1.040471892880614;0.38457388880970045;0.43170410515492891;0.42530513672399051;2
47;1.0309800273763934;0.25776136890539891;0.30773016914255158;0.32155283852931277;2
48;1.0101263465050241;0.010692373316220301;0.058907160581946817;0.062392747126443958;2
49;1.0083386744360654;0.14002745558561119;0.19349680196616439;0.19824273471827478;2
50;0.99171108025491261;0.35512965826804166;0.40284703887022943;0.40194946293602413;2
51;0.97591000391317395;0.24104027723109989;0.28732527623828508;0.28693632666679614;2
52;0.97139968484379247;-0.0021953211390770607;0.04597832722966505;0.046700127876755121;2
53;0.95342198686160606;0.1214438938478362;0.16680139772300928;0.17964795328132224;2
54;0.94412459614312982;0.33599633127056594;0.3818175827117451;0.38430835592916468;2
55;0.92040615208175547;0.21158856688998942;0.26424261513030617;0.25595125743808494;2
56;0.90456019694330658;-0.022948024717848115;0.029634965427677393;0.024399105811479971;2
57;0.89218486875045144;0.097931144271383941;0.15051413441690945;0.15785181767903755;2
58;0.89768439129732158;0.33650869753300811;0.38838858653007285;0.39707263369350881;2
59;0.89438579973911725;0.21575481518459222;0.26513271126505972;0.25230485520537604;2
60;0.88077256473700394;-0.025659452019093209;0.021459544626957709;0.022087847780901396;2
61;0.87324040668913139;0.10622998176305685;0.15904858559131124;0.1468452927858454;2
62;0.87780121440481196;0.33489680075116446;0.38209059539173251;0.38285353493580698;2
63;0.86821211150771893;0.20021179192393759;0.24926431672825569;0.24924935712935228;2
64;0.86374293133532187;-0.038393810585630503;0.008751365358501401;0.010890588001690632;2
65;0.86785869098362567;0.099273768272965995;0.15025982123555129;0.14188618574936127;2
66;0.86193842971759671;0.32340408889361116;0.37396005338772309;0.36650643323409349;2
67;0.8463879266574903;0.19813988747581376;0.24775713713873601;0.24320941907209598;2
68;0.84634678776050598;-0.046400935898686699;0.0044056018770575424;0.0019896266541550192;2
69;0.85306925751773088;0.085125727610055393;0.13846791739992953;0.12537452845971012;2
70;0.84798299389056764;0.31047525554132938;0.35787848456654531;0.35712676472164839;2
71;0.84400000068253178;0.18458649086931414;0.2323973689646483;0.25332210793080867;2
72;0.8473416010875835;-0.039654156793243737;0.0080108652127820514;0.017973958082460568;2
73;0.85916529407087494;0.085335161994703285;0.14106714770939896;0.1499643691572087;2
74;0.85600133890280139;0.31510525140193824;0.36617732205821824;0.37107659069908866;2
75;0.85322633330621678;0.18903323164335611;0.24588718727580836;0.23794738015781755;2
76;0.86401781396517219;-0.03023334938381424;0.020816281874110595;0.013568356205403026;2
77;0.86309779863261182;0.088207404984160159;0.13470931817544496;0.14064079914065145;2
78;0.85889415134075042;0.31558769846657359;0.36558267800180722;0.36088910384585882;2
79;0.85987213511906158;0.19004674446906289;0.23839242822519435;0.24801893011954587;2
80;0.86911155739178714;-0.039156750129704987;0.010367002040070889;0.0072067867717231617;2
81;0.8630603996353533;0.091165665667311699;0.13905134175716297;0.15465794331315713;2
82;0.87230356180780466;0.32634365007813343;0.3743078640622276;0.36682806461051704;2
83;0.85725046541123706;0.18243230862722151;0.23022448722392636;0.22666410268491213;2
84;0.86628793309876639;-0.041318412171249347;0.012790457062425124;0.010019191365566346;2
85;0.86427586704625625;0.093106673625030598;0.14377109521119233;0.1592954189732177;2
86;0.8620955055060826;0.31169072295223238;0.36475990006211906;0.36683180451024289;2
87;0.87084126101499526;0.18971015349373591;0.2411487343231497;0.22188451083526906;2
88;0.87929904424501693;-0.034665130558952768;0.01813103387094649;0.015247571182312056;2
89;0.87927660484666181;0.098948396996816582;0.14475842873881814;0.14551014858371505;2
90;0.88404310704726441;0.32854271111693634;0.37563552846490628;0.383369641097975;2
91;0.86916952583753793;0.19207751002020232;0.23736395580058414;0.22731484523721093;2
92;0.87036816369967451;-0.034829686146890401;0.015756197545028376;0.012842815658587099;2
93;0.89502345264237559;0.10565029730554927;0.15824450715025234;0.15228684688696487;2
94;0.89322082097451339;0.32224098007887014;0.37433778326003447;0.36864565587728271;2
95;0.89438205983939145;0.2086452658057413;0.2572452627432309;0.26605646649734599;2
96;0.89687096310694814;-0.030094973093957592;0.019937405438534599;0.017835581792603923;2
97;0.89800228277401928;0.10050793518249825;0.15132195275769419;0.16045104798850698;2
98;0.88383554261247943;0.31635811781009976;0.36431485199474228;0.37099431290511986;2
99;0.88534833205158792;0.19024869905425906;0.24082710294672613;0.22632003191013345;2
100;0.90404596073100152;-0.02525928274842669;0.019537236167868084;0.023138759603866736;2
101;0.88591866675978082;0.09567972463641905;0.14951184129038023;0.13270847182211237;2
102;0.8901728026979413;0.3328622953002992;0.38768922528133787;0.38133139574738389;2
103;0.893667738991753;0.19772101870651795;0.24917829903456101;0.26203981419177741;2
104;0.89267292566467549;-0.026325154170295451;0.021425885529425009;0.024212110825187209;2
105;0.89453726567801439;0.098473429731632964;0.15289271064255341;0.15300116773460323;2
106;0.89286927040028297;0.32784334986820141;0.37735962223852554;0.38146603213751468;2
